id,timestamp,mac,temperatura,umidade,latencia,hops
8582,2025-10-26 18:55:27,40:4c:ca:5d:e6:e8,20.11,76.51,64,2
8583,2025-10-26 18:57:27,40:4c:ca:5e:09:2c,23.43,82.05,57,1
8584,2025-10-26 18:58:26,40:4c:ca:5d:ec:4c,23.43,82.05,55,2
8585,2025-10-26 19:00:27,40:4c:ca:5d:e6:e8,23.43,82.05,61,2
8586,2025-10-26 19:02:27,40:4c:ca:5e:09:2c,29.08,88.93,57,1
8587,2025-10-26 19:03:26,40:4c:ca:5d:ec:4c,29.08,88.93,61,2
8588,2025-10-26 19:05:27,40:4c:ca:5d:e6:e8,29.08,88.93,65,2
8589,2025-10-26 19:07:26,40:4c:ca:5e:09:2c,28.3,61.66,58,1
8590,2025-10-26 19:08:26,40:4c:ca:5d:ec:4c,28.3,61.66,39,2
8591,2025-10-26 19:10:27,40:4c:ca:5d:e6:e8,28.3,61.66,62,2
8592,2025-10-26 19:12:27,40:4c:ca:5e:09:2c,27.69,70.32,54,1
8593,2025-10-26 19:13:26,40:4c:ca:5d:ec:4c,27.69,70.32,61,2
8594,2025-10-26 19:15:27,40:4c:ca:5d:e6:e8,27.69,70.32,64,2
8595,2025-10-26 19:17:27,40:4c:ca:5e:09:2c,28.17,67.47,55,1
8596,2025-10-26 19:18:26,40:4c:ca:5d:ec:4c,28.17,67.47,62,2
8597,2025-10-26 19:20:27,40:4c:ca:5d:e6:e8,28.17,67.47,63,2
8598,2025-10-26 19:22:27,40:4c:ca:5e:09:2c,23.72,61.68,54,1
8599,2025-10-26 19:23:26,40:4c:ca:5d:ec:4c,23.72,61.68,59,2
8600,2025-10-26 19:25:27,40:4c:ca:5d:e6:e8,23.72,61.68,64,2
8601,2025-10-26 19:27:27,40:4c:ca:5e:09:2c,24.8,69.23,56,1
8602,2025-10-26 19:28:26,40:4c:ca:5d:ec:4c,24.8,69.23,67,2
8603,2025-10-26 19:30:27,40:4c:ca:5d:e6:e8,24.8,69.23,61,2
8604,2025-10-26 19:32:27,40:4c:ca:5e:09:2c,24.49,65.92,53,1
8605,2025-10-26 19:33:26,40:4c:ca:5d:ec:4c,24.49,65.92,62,2
8606,2025-10-26 19:35:27,40:4c:ca:5d:e6:e8,24.49,65.92,54,2
8607,2025-10-26 19:37:27,40:4c:ca:5e:09:2c,18.64,63.69,54,1
8608,2025-10-26 19:38:26,40:4c:ca:5d:ec:4c,18.64,63.69,73,2
8609,2025-10-26 19:40:27,40:4c:ca:5d:e6:e8,18.64,63.69,58,2
8610,2025-10-26 19:42:27,40:4c:ca:5e:09:2c,24.51,60.27,48,1
8611,2025-10-26 19:43:26,40:4c:ca:5d:ec:4c,24.51,60.27,63,2
8612,2025-10-26 19:45:27,40:4c:ca:5d:e6:e8,24.51,60.27,61,2
8613,2025-10-26 19:47:27,40:4c:ca:5e:09:2c,27.9,61.24,54,1
8614,2025-10-26 19:48:26,40:4c:ca:5d:ec:4c,27.9,61.24,62,2
8615,2025-10-26 19:50:27,40:4c:ca:5d:e6:e8,27.9,61.24,60,2
8616,2025-10-26 19:52:27,40:4c:ca:5e:09:2c,20.35,76.2,59,1
8617,2025-10-26 19:53:26,40:4c:ca:5d:ec:4c,20.35,76.2,61,2
8618,2025-10-26 19:55:27,40:4c:ca:5d:e6:e8,20.35,76.2,62,2
8619,2025-10-26 19:57:27,40:4c:ca:5e:09:2c,21.44,86.1,53,1
8620,2025-10-26 19:58:26,40:4c:ca:5d:ec:4c,21.44,86.1,64,2
8621,2025-10-26 20:00:27,40:4c:ca:5d:e6:e8,21.44,86.1,62,2
8622,2025-10-26 20:02:27,40:4c:ca:5e:09:2c,29.62,82.84,55,1
8623,2025-10-26 20:03:26,40:4c:ca:5d:ec:4c,29.62,82.84,59,2
8624,2025-10-26 20:05:27,40:4c:ca:5d:e6:e8,29.62,82.84,66,2
8625,2025-10-26 20:07:27,40:4c:ca:5e:09:2c,23.63,78.01,49,1
8626,2025-10-26 20:08:26,40:4c:ca:5d:ec:4c,23.63,78.01,48,2
8627,2025-10-26 20:10:27,40:4c:ca:5d:e6:e8,23.63,78.01,59,2
8628,2025-10-26 20:12:27,40:4c:ca:5e:09:2c,30.1,64.36,59,1
8629,2025-10-26 20:13:26,40:4c:ca:5d:ec:4c,30.1,64.36,57,2
8630,2025-10-26 20:15:27,40:4c:ca:5d:e6:e8,30.1,64.36,62,2
8631,2025-10-26 20:17:27,40:4c:ca:5e:09:2c,24.76,76.31,55,1
8632,2025-10-26 20:18:26,40:4c:ca:5d:ec:4c,24.76,76.31,59,2
8633,2025-10-26 20:20:27,40:4c:ca:5d:e6:e8,24.76,76.31,53,2
8634,2025-10-26 20:22:27,40:4c:ca:5e:09:2c,27.29,89.97,58,1
8635,2025-10-26 20:23:26,40:4c:ca:5d:ec:4c,27.29,89.97,65,2
8636,2025-10-26 20:25:27,40:4c:ca:5d:e6:e8,27.29,89.97,56,2
8637,2025-10-26 20:27:27,40:4c:ca:5e:09:2c,29.75,72.91,53,1
8638,2025-10-26 20:28:26,40:4c:ca:5d:ec:4c,29.75,72.91,6879,2
8639,2025-10-26 20:32:27,40:4c:ca:5e:09:2c,27.9,88.44,44,1
8640,2025-10-26 20:33:26,40:4c:ca:5d:ec:4c,27.9,88.44,49,2
8641,2025-10-26 20:38:26,40:4c:ca:5d:ec:4c,29.34,87.25,31,1
8642,2025-10-26 20:42:39,40:4c:ca:5e:09:2c,30.33,86.43,54,2
8643,2025-10-26 20:43:27,40:4c:ca:5d:ec:4c,24.29,71.3,49,1
8644,2025-10-26 20:43:40,40:4c:ca:5d:e6:e8,30.33,86.43,56,2
8645,2025-10-26 20:47:40,40:4c:ca:5e:09:2c,23.62,86.29,604,2
8646,2025-10-26 20:48:26,40:4c:ca:5d:ec:4c,19.27,88.26,299,1
8647,2025-10-26 20:48:40,40:4c:ca:5d:e6:e8,23.62,86.29,388,2
8648,2025-10-26 20:52:39,40:4c:ca:5e:09:2c,25.0,75.08,75,2
8649,2025-10-26 20:53:26,40:4c:ca:5d:ec:4c,29.43,69.34,59,1
8650,2025-10-26 20:53:40,40:4c:ca:5d:e6:e8,25.0,75.08,78,2
8651,2025-10-26 20:57:39,40:4c:ca:5e:09:2c,27.52,78.56,73,2
8652,2025-10-26 20:58:26,40:4c:ca:5d:ec:4c,18.04,62.6,58,1
8653,2025-10-26 20:58:40,40:4c:ca:5d:e6:e8,27.52,78.56,82,2
8654,2025-10-26 21:02:39,40:4c:ca:5e:09:2c,23.56,64.19,68,2
8655,2025-10-26 21:03:26,40:4c:ca:5d:ec:4c,18.49,62.2,56,1
8656,2025-10-26 21:03:40,40:4c:ca:5d:e6:e8,23.56,64.19,69,2
8657,2025-10-26 21:07:39,40:4c:ca:5e:09:2c,20.11,76.51,74,2
8658,2025-10-26 21:08:26,40:4c:ca:5d:ec:4c,20.56,75.32,43,1
8659,2025-10-26 21:08:40,40:4c:ca:5d:e6:e8,20.11,76.51,65,2
8660,2025-10-26 21:12:39,40:4c:ca:5e:09:2c,23.43,82.05,60,1
8661,2025-10-26 21:13:26,40:4c:ca:5d:ec:4c,28.72,87.13,57,1
8662,2025-10-26 21:13:41,40:4c:ca:5d:e6:e8,23.43,82.05,69,2
8663,2025-10-26 21:17:39,40:4c:ca:5e:09:2c,29.08,88.93,65,1
8664,2025-10-26 21:18:26,40:4c:ca:5d:ec:4c,25.9,70.09,54,1
8665,2025-10-26 21:18:41,40:4c:ca:5d:e6:e8,29.08,88.93,60,2
8666,2025-10-26 21:22:39,40:4c:ca:5e:09:2c,28.3,61.66,69,1
8667,2025-10-26 21:23:26,40:4c:ca:5d:ec:4c,24.19,73.05,55,1
8668,2025-10-26 21:23:41,40:4c:ca:5d:e6:e8,28.3,61.66,59,2
8669,2025-10-26 21:27:39,40:4c:ca:5e:09:2c,27.69,70.32,61,1
8670,2025-10-26 21:28:26,40:4c:ca:5d:ec:4c,24.95,63.49,54,1
8671,2025-10-26 21:28:41,40:4c:ca:5d:e6:e8,27.69,70.32,62,2
8672,2025-10-26 21:32:39,40:4c:ca:5e:09:2c,28.17,67.47,57,1
8673,2025-10-26 21:33:26,40:4c:ca:5d:ec:4c,23.27,61.19,55,1
8674,2025-10-26 21:33:41,40:4c:ca:5d:e6:e8,28.17,67.47,61,2
8675,2025-10-26 21:37:39,40:4c:ca:5e:09:2c,23.72,61.68,62,1
8676,2025-10-26 21:38:26,40:4c:ca:5d:ec:4c,23.97,89.24,56,1
8677,2025-10-26 21:38:41,40:4c:ca:5d:e6:e8,23.72,61.68,58,2
8678,2025-10-26 21:42:39,40:4c:ca:5e:09:2c,24.8,69.23,57,1
8679,2025-10-26 21:43:26,40:4c:ca:5d:ec:4c,29.96,81.49,346,1
8680,2025-10-26 21:43:41,40:4c:ca:5d:e6:e8,24.8,69.23,360,2
8681,2025-10-26 21:47:39,40:4c:ca:5e:09:2c,24.49,65.92,65,1
8682,2025-10-26 21:48:26,40:4c:ca:5d:ec:4c,23.56,63.84,54,1
8683,2025-10-26 21:48:41,40:4c:ca:5d:e6:e8,24.49,65.92,64,2
8684,2025-10-26 21:52:39,40:4c:ca:5e:09:2c,18.64,63.69,55,1
8685,2025-10-26 21:53:26,40:4c:ca:5d:ec:4c,18.93,69.45,55,1
8686,2025-10-26 21:53:41,40:4c:ca:5d:e6:e8,18.64,63.69,66,2
8687,2025-10-26 21:57:39,40:4c:ca:5e:09:2c,24.51,60.27,58,1
8688,2025-10-26 21:58:26,40:4c:ca:5d:ec:4c,26.07,88.06,65,1
8689,2025-10-26 21:58:41,40:4c:ca:5d:e6:e8,24.51,60.27,75,2
8690,2025-10-26 22:02:39,40:4c:ca:5e:09:2c,27.9,61.24,59,1
8691,2025-10-26 22:03:43,40:4c:ca:5d:ec:4c,30.33,86.43,45,2
8692,2025-10-26 22:07:40,40:4c:ca:5e:09:2c,20.35,76.2,44,1
8693,2025-10-26 22:08:43,40:4c:ca:5d:ec:4c,23.62,86.29,51,2
8694,2025-10-26 22:12:39,40:4c:ca:5e:09:2c,21.44,86.1,46,1
8695,2025-10-26 22:13:44,40:4c:ca:5d:ec:4c,25.0,75.08,46,2
8696,2025-10-26 22:17:39,40:4c:ca:5e:09:2c,29.62,82.84,43,1
8697,2025-10-26 22:18:43,40:4c:ca:5d:ec:4c,27.52,78.56,51,2
8698,2025-10-26 22:22:39,40:4c:ca:5e:09:2c,23.63,78.01,42,1
8699,2025-10-26 22:23:44,40:4c:ca:5d:ec:4c,23.56,64.19,42,2
8700,2025-10-26 22:27:40,40:4c:ca:5e:09:2c,30.1,64.36,44,1
8701,2025-10-26 22:28:43,40:4c:ca:5d:ec:4c,20.11,76.51,72,2
8702,2025-10-26 22:32:40,40:4c:ca:5e:09:2c,24.76,76.31,38,1
8703,2025-10-26 22:33:44,40:4c:ca:5d:ec:4c,23.43,82.05,45,2
8704,2025-10-26 22:37:40,40:4c:ca:5e:09:2c,27.29,89.97,43,1
8705,2025-10-26 22:38:43,40:4c:ca:5d:ec:4c,29.08,88.93,50,2
8706,2025-10-26 22:42:40,40:4c:ca:5e:09:2c,29.75,72.91,38,1
8707,2025-10-26 22:43:43,40:4c:ca:5d:ec:4c,28.3,61.66,48,2
8708,2025-10-26 22:47:40,40:4c:ca:5e:09:2c,27.9,88.44,51,1
8709,2025-10-26 22:48:44,40:4c:ca:5d:ec:4c,27.69,70.32,60,2
8710,2025-10-26 22:52:40,40:4c:ca:5e:09:2c,29.34,87.25,37,1
8711,2025-10-26 22:53:44,40:4c:ca:5d:ec:4c,28.17,67.47,52,2
8712,2025-10-26 22:57:40,40:4c:ca:5e:09:2c,24.29,71.3,39,1
8713,2025-10-26 22:58:44,40:4c:ca:5d:ec:4c,23.72,61.68,52,2
8714,2025-10-26 23:02:40,40:4c:ca:5e:09:2c,19.27,88.26,42,1
8715,2025-10-26 23:02:45,40:4c:ca:5d:ec:4c,30.33,86.43,49,2
8716,2025-10-26 23:05:47,40:4c:ca:5d:ec:4c,30.33,86.43,43,2
8717,2025-10-26 23:07:40,40:4c:ca:5e:09:2c,29.43,69.34,38,1
8718,2025-10-26 23:10:47,40:4c:ca:5d:ec:4c,23.62,86.29,50,2
8719,2025-10-26 23:12:40,40:4c:ca:5e:09:2c,18.04,62.6,52,1
8720,2025-10-26 23:15:47,40:4c:ca:5d:ec:4c,25.0,75.08,54,2
8721,2025-10-26 23:17:40,40:4c:ca:5e:09:2c,18.49,62.2,40,1
8722,2025-10-26 23:20:47,40:4c:ca:5d:ec:4c,27.52,78.56,49,2
8723,2025-10-26 23:22:40,40:4c:ca:5e:09:2c,20.56,75.32,35,1
8724,2025-10-26 23:25:47,40:4c:ca:5d:ec:4c,23.56,64.19,53,2
8725,2025-10-26 23:27:40,40:4c:ca:5e:09:2c,28.72,87.13,42,1
8726,2025-10-26 23:30:47,40:4c:ca:5d:ec:4c,20.11,76.51,56,2
8727,2025-10-26 23:32:40,40:4c:ca:5e:09:2c,25.9,70.09,43,1
8728,2025-10-26 23:36:47,40:4c:ca:5d:ec:4c,30.33,86.43,46,2
8729,2025-10-26 23:37:40,40:4c:ca:5e:09:2c,24.19,73.05,47,1
8730,2025-10-26 23:41:47,40:4c:ca:5d:ec:4c,23.62,86.29,44,2
8731,2025-10-26 23:42:40,40:4c:ca:5e:09:2c,24.95,63.49,37,1
8732,2025-10-26 23:46:46,40:4c:ca:5d:ec:4c,30.33,86.43,43,2
8733,2025-10-26 23:47:40,40:4c:ca:5e:09:2c,23.27,61.19,38,1
8734,2025-10-26 23:47:47,40:4c:ca:5d:ec:4c,30.33,86.43,50,2
8735,2025-10-26 23:52:40,40:4c:ca:5e:09:2c,23.97,89.24,25,1
8736,2025-10-26 23:55:47,40:4c:ca:5d:ec:4c,30.33,86.43,42,2
8737,2025-10-26 23:56:48,40:4c:ca:5d:ec:4c,30.33,86.43,44,2
8738,2025-10-26 23:57:40,40:4c:ca:5e:09:2c,29.96,81.49,35,1
8739,2025-10-26 23:57:48,40:4c:ca:5d:ec:4c,30.33,86.43,54,2
8740,2025-10-27 00:02:40,40:4c:ca:5e:09:2c,23.56,63.84,49,1
8741,2025-10-27 00:06:50,40:4c:ca:5d:ec:4c,30.33,86.43,85,2
8742,2025-10-27 00:07:40,40:4c:ca:5e:09:2c,18.93,69.45,58,1
8743,2025-10-27 00:08:49,40:4c:ca:5d:ec:4c,30.33,86.43,47,2
8744,2025-10-27 00:12:40,40:4c:ca:5e:09:2c,26.07,88.06,33,1
8745,2025-10-27 00:14:50,40:4c:ca:5d:ec:4c,30.33,86.43,41,2
8746,2025-10-27 00:16:50,40:4c:ca:5d:ec:4c,30.33,86.43,43,2
8747,2025-10-27 00:17:40,40:4c:ca:5e:09:2c,22.09,76.54,37,1
8748,2025-10-27 00:22:40,40:4c:ca:5e:09:2c,18.52,86.65,26,1
8749,2025-10-27 00:27:40,40:4c:ca:5e:09:2c,25.83,61.38,46,1
8750,2025-10-27 00:32:40,40:4c:ca:5e:09:2c,30.01,78.9,49,1
8751,2025-10-27 00:33:52,40:4c:ca:5d:ec:4c,30.33,86.43,56,2
8752,2025-10-27 00:37:40,40:4c:ca:5e:09:2c,28.3,81.37,29,1
8753,2025-10-27 00:42:42,40:4c:ca:5e:09:2c,24.95,73.56,2404,1
8754,2025-10-27 00:47:42,40:4c:ca:5e:09:2c,25.63,79.11,44,1
8755,2025-10-27 00:52:42,40:4c:ca:5e:09:2c,20.27,74.42,31,1
8756,2025-10-27 00:57:42,40:4c:ca:5e:09:2c,27.06,80.68,26,1
8757,2025-10-27 01:02:42,40:4c:ca:5e:09:2c,21.12,75.01,39,1
8758,2025-10-27 01:02:57,40:4c:ca:5d:ec:4c,30.33,86.43,48,2
8759,2025-10-27 01:07:42,40:4c:ca:5e:09:2c,23.1,76.8,39,1
8760,2025-10-27 01:07:57,40:4c:ca:5d:ec:4c,23.62,86.29,58,2
8761,2025-10-27 01:12:42,40:4c:ca:5e:09:2c,23.58,70.71,41,1
8762,2025-10-27 01:12:57,40:4c:ca:5d:ec:4c,25.0,75.08,66,2
8763,2025-10-27 01:16:56,40:4c:ca:5d:ec:4c,30.33,86.43,58,2
8764,2025-10-27 01:17:42,40:4c:ca:5e:09:2c,23.31,75.14,41,1
8765,2025-10-27 01:22:42,40:4c:ca:5e:09:2c,28.47,87.64,30,1
8766,2025-10-27 01:27:42,40:4c:ca:5e:09:2c,30.97,69.25,28,1
8767,2025-10-27 01:32:42,40:4c:ca:5e:09:2c,29.38,84.31,58,1
8768,2025-10-27 01:37:42,40:4c:ca:5e:09:2c,19.18,71.87,25,1
8769,2025-10-27 01:42:42,40:4c:ca:5e:09:2c,19.51,66.87,30,1
8770,2025-10-27 01:47:42,40:4c:ca:5e:09:2c,28.13,61.79,27,1
8771,2025-10-27 01:52:42,40:4c:ca:5e:09:2c,26.95,90.5,28,1
8772,2025-10-27 01:57:42,40:4c:ca:5e:09:2c,29.5,66.13,34,1
8773,2025-10-27 02:02:42,40:4c:ca:5e:09:2c,27.62,78.34,32,1
8774,2025-10-27 02:07:42,40:4c:ca:5e:09:2c,29.73,67.47,27,1
8775,2025-10-27 02:12:42,40:4c:ca:5e:09:2c,25.21,66.3,35,1
8776,2025-10-27 02:17:42,40:4c:ca:5e:09:2c,26.4,68.57,25,1
8777,2025-10-27 02:22:42,40:4c:ca:5e:09:2c,25.78,66.26,30,1
8778,2025-10-27 02:27:42,40:4c:ca:5e:09:2c,18.03,79.97,33,1
8779,2025-10-27 02:32:42,40:4c:ca:5e:09:2c,26.08,89.93,33,1
8780,2025-10-27 02:37:42,40:4c:ca:5e:09:2c,18.88,89.38,35,1
8781,2025-10-27 02:42:42,40:4c:ca:5e:09:2c,24.85,73.93,31,1
8782,2025-10-27 02:47:42,40:4c:ca:5e:09:2c,28.88,68.2,27,1
8783,2025-10-27 02:52:42,40:4c:ca:5e:09:2c,19.11,83.46,32,1
8784,2025-10-27 02:57:42,40:4c:ca:5e:09:2c,20.87,87.1,25,1
8785,2025-10-27 03:02:42,40:4c:ca:5e:09:2c,18.09,70.87,31,1
8786,2025-10-27 03:07:43,40:4c:ca:5e:09:2c,19.68,77.03,31,1
8787,2025-10-27 03:12:42,40:4c:ca:5e:09:2c,26.73,60.0,33,1
8788,2025-10-27 03:17:43,40:4c:ca:5e:09:2c,19.74,63.05,29,1
8789,2025-10-27 03:22:43,40:4c:ca:5e:09:2c,26.83,72.52,31,1
8790,2025-10-27 03:27:43,40:4c:ca:5e:09:2c,21.7,69.87,33,1
8791,2025-10-27 03:30:00,40:4c:ca:5d:e6:e8,30.33,86.43,45,2
8792,2025-10-27 03:32:43,40:4c:ca:5e:09:2c,30.02,69.1,43,1
8793,2025-10-27 03:35:00,40:4c:ca:5d:e6:e8,23.62,86.29,51,2
8794,2025-10-27 03:37:43,40:4c:ca:5e:09:2c,23.05,85.1,48,1
8795,2025-10-27 03:40:00,40:4c:ca:5d:e6:e8,25.0,75.08,50,2
8796,2025-10-27 03:42:43,40:4c:ca:5e:09:2c,29.0,76.96,47,1
8797,2025-10-27 03:45:00,40:4c:ca:5d:e6:e8,27.52,78.56,53,2
8798,2025-10-27 03:47:43,40:4c:ca:5e:09:2c,27.42,70.85,43,1
8799,2025-10-27 03:50:00,40:4c:ca:5d:e6:e8,23.56,64.19,50,2
8800,2025-10-27 03:52:00,40:4c:ca:5d:e6:e8,30.33,86.43,48,2
8801,2025-10-27 03:52:43,40:4c:ca:5e:09:2c,24.6,78.47,45,1
8802,2025-10-27 03:56:01,40:4c:ca:5d:e6:e8,30.33,86.43,47,2
8803,2025-10-27 03:57:43,40:4c:ca:5e:09:2c,25.24,74.31,591,1
8804,2025-10-27 03:58:03,40:4c:ca:5d:e6:e8,30.33,86.43,41,2
8805,2025-10-27 04:02:43,40:4c:ca:5e:09:2c,26.58,72.86,40,1
8806,2025-10-27 04:07:43,40:4c:ca:5e:09:2c,18.19,88.0,32,1
8807,2025-10-27 04:12:43,40:4c:ca:5e:09:2c,19.15,77.55,29,1
8808,2025-10-27 04:17:43,40:4c:ca:5e:09:2c,25.82,66.74,27,1
8809,2025-10-27 04:22:43,40:4c:ca:5e:09:2c,21.61,73.06,31,1
8810,2025-10-27 04:27:43,40:4c:ca:5e:09:2c,27.02,64.68,24,1
8811,2025-10-27 04:32:43,40:4c:ca:5e:09:2c,22.65,79.7,24,1
8812,2025-10-27 04:37:43,40:4c:ca:5e:09:2c,24.18,66.23,31,1
8813,2025-10-27 04:42:43,40:4c:ca:5e:09:2c,25.89,90.06,32,1
8814,2025-10-27 04:47:43,40:4c:ca:5e:09:2c,25.19,69.3,29,1
8815,2025-10-27 04:52:43,40:4c:ca:5e:09:2c,20.55,86.32,31,1
8816,2025-10-27 04:57:43,40:4c:ca:5e:09:2c,19.93,89.74,32,1
8817,2025-10-27 05:02:43,40:4c:ca:5e:09:2c,22.95,78.1,37,1
8818,2025-10-27 05:07:43,40:4c:ca:5e:09:2c,21.73,69.55,13,1
8819,2025-10-27 05:12:43,40:4c:ca:5e:09:2c,30.3,70.95,27,1
8820,2025-10-27 05:17:43,40:4c:ca:5e:09:2c,26.45,80.05,36,1
8821,2025-10-27 05:22:43,40:4c:ca:5e:09:2c,18.94,72.48,28,1
8822,2025-10-27 05:27:43,40:4c:ca:5e:09:2c,22.73,76.53,36,1
8823,2025-10-27 05:32:43,40:4c:ca:5e:09:2c,24.74,76.6,25,1
8824,2025-10-27 05:37:43,40:4c:ca:5e:09:2c,22.41,88.56,31,1
8825,2025-10-27 05:42:43,40:4c:ca:5e:09:2c,21.44,80.43,37,1
8826,2025-10-27 05:47:43,40:4c:ca:5e:09:2c,30.4,82.37,33,1
8827,2025-10-27 05:52:44,40:4c:ca:5e:09:2c,28.79,69.35,32,1
8828,2025-10-27 05:57:43,40:4c:ca:5e:09:2c,27.49,69.29,32,1
8829,2025-10-27 06:02:43,40:4c:ca:5e:09:2c,19.1,80.07,31,1
8830,2025-10-27 06:07:43,40:4c:ca:5e:09:2c,19.17,84.55,14,1
8831,2025-10-27 06:12:43,40:4c:ca:5e:09:2c,27.87,80.73,24,1
8832,2025-10-27 06:17:44,40:4c:ca:5e:09:2c,25.26,60.45,25,1
8833,2025-10-27 06:17:45,40:4c:ca:5e:09:2c,25.26,60.45,25,1
8834,2025-10-27 06:22:43,40:4c:ca:5e:09:2c,30.12,76.72,29,1
8835,2025-10-27 06:27:43,40:4c:ca:5e:09:2c,21.95,80.53,24,1
8836,2025-10-27 06:32:43,40:4c:ca:5e:09:2c,28.53,65.83,30,1
8837,2025-10-27 06:37:43,40:4c:ca:5e:09:2c,24.17,90.55,23,1
8838,2025-10-27 06:42:43,40:4c:ca:5e:09:2c,27.17,71.76,25,1
8839,2025-10-27 06:47:43,40:4c:ca:5e:09:2c,23.77,64.76,25,1
8840,2025-10-27 06:52:43,40:4c:ca:5e:09:2c,23.99,76.54,30,1
8841,2025-10-27 06:57:43,40:4c:ca:5e:09:2c,25.28,71.02,32,1
8842,2025-10-27 07:02:43,40:4c:ca:5e:09:2c,27.61,61.55,29,1
8843,2025-10-27 07:09:07,40:4c:ca:5d:e6:e8,30.33,86.43,29,1
8844,2025-10-27 07:11:06,40:4c:ca:5e:09:2c,30.33,86.43,54,1
8845,2025-10-27 07:13:06,40:4c:ca:5d:ec:4c,30.33,86.43,67,2
8846,2025-10-27 07:14:07,40:4c:ca:5d:e6:e8,23.62,86.29,55,1
8847,2025-10-27 07:16:06,40:4c:ca:5e:09:2c,23.62,86.29,58,1
8848,2025-10-27 07:18:06,40:4c:ca:5d:ec:4c,23.62,86.29,70,2
8849,2025-10-27 07:19:07,40:4c:ca:5d:e6:e8,25.0,75.08,71,2
8850,2025-10-27 07:21:06,40:4c:ca:5e:09:2c,25.0,75.08,47,1
8851,2025-10-27 07:23:06,40:4c:ca:5d:ec:4c,25.0,75.08,59,2
8852,2025-10-27 07:24:07,40:4c:ca:5d:e6:e8,27.52,78.56,61,2
8853,2025-10-27 07:26:06,40:4c:ca:5e:09:2c,27.52,78.56,54,1
8854,2025-10-27 07:28:06,40:4c:ca:5d:ec:4c,27.52,78.56,56,2
8855,2025-10-27 07:29:07,40:4c:ca:5d:e6:e8,23.56,64.19,67,2
8856,2025-10-27 07:31:06,40:4c:ca:5e:09:2c,23.56,64.19,52,1
8857,2025-10-27 07:33:06,40:4c:ca:5d:ec:4c,23.56,64.19,78,2
8858,2025-10-27 07:34:07,40:4c:ca:5d:e6:e8,20.11,76.51,66,2
8859,2025-10-27 07:36:06,40:4c:ca:5e:09:2c,20.11,76.51,54,1
8860,2025-10-27 07:38:06,40:4c:ca:5d:ec:4c,20.11,76.51,62,2
8861,2025-10-27 07:39:07,40:4c:ca:5d:e6:e8,23.43,82.05,61,2
8862,2025-10-27 07:41:06,40:4c:ca:5e:09:2c,23.43,82.05,49,1
8863,2025-10-27 07:43:06,40:4c:ca:5d:ec:4c,23.43,82.05,58,2
8864,2025-10-27 07:44:07,40:4c:ca:5d:e6:e8,29.08,88.93,69,2
8865,2025-10-27 07:46:06,40:4c:ca:5e:09:2c,29.08,88.93,56,1
8866,2025-10-27 07:48:06,40:4c:ca:5d:ec:4c,29.08,88.93,62,2
8867,2025-10-27 07:49:07,40:4c:ca:5d:e6:e8,28.3,61.66,70,2
8868,2025-10-27 07:51:06,40:4c:ca:5e:09:2c,28.3,61.66,55,1
8869,2025-10-27 07:53:06,40:4c:ca:5d:ec:4c,28.3,61.66,58,2
8870,2025-10-27 07:54:07,40:4c:ca:5d:e6:e8,27.69,70.32,52,2
8871,2025-10-27 07:56:06,40:4c:ca:5e:09:2c,27.69,70.32,55,1
8872,2025-10-27 07:58:06,40:4c:ca:5d:ec:4c,27.69,70.32,64,2
8873,2025-10-27 07:59:07,40:4c:ca:5d:e6:e8,28.17,67.47,64,2
8874,2025-10-27 08:01:06,40:4c:ca:5e:09:2c,28.17,67.47,65,1
8875,2025-10-27 08:03:06,40:4c:ca:5d:ec:4c,28.17,67.47,64,2
8876,2025-10-27 08:04:07,40:4c:ca:5d:e6:e8,23.72,61.68,75,2
8877,2025-10-27 08:06:06,40:4c:ca:5e:09:2c,23.72,61.68,57,1
8878,2025-10-27 08:08:06,40:4c:ca:5d:ec:4c,23.72,61.68,39,2
8879,2025-10-27 08:09:07,40:4c:ca:5d:e6:e8,24.8,69.23,68,2
8880,2025-10-27 08:11:07,40:4c:ca:5e:09:2c,24.8,69.23,54,1
8881,2025-10-27 08:13:06,40:4c:ca:5d:ec:4c,24.8,69.23,73,2
8882,2025-10-27 08:14:07,40:4c:ca:5d:e6:e8,24.49,65.92,53,2
8883,2025-10-27 08:16:07,40:4c:ca:5e:09:2c,24.49,65.92,50,1
8884,2025-10-27 08:18:06,40:4c:ca:5d:ec:4c,24.49,65.92,63,2
8885,2025-10-27 08:19:07,40:4c:ca:5d:e6:e8,18.64,63.69,72,2
8886,2025-10-27 08:21:06,40:4c:ca:5e:09:2c,18.64,63.69,54,1
8887,2025-10-27 08:23:06,40:4c:ca:5d:ec:4c,18.64,63.69,64,2
8888,2025-10-27 08:24:07,40:4c:ca:5d:e6:e8,24.51,60.27,72,2
8889,2025-10-27 08:26:06,40:4c:ca:5e:09:2c,24.51,60.27,54,1
8890,2025-10-27 08:28:06,40:4c:ca:5d:ec:4c,24.51,60.27,67,2
8891,2025-10-27 08:29:08,40:4c:ca:5d:e6:e8,27.9,61.24,70,2
8892,2025-10-27 08:31:06,40:4c:ca:5e:09:2c,27.9,61.24,59,1
8893,2025-10-27 08:33:06,40:4c:ca:5d:ec:4c,27.9,61.24,66,2
8894,2025-10-27 08:34:07,40:4c:ca:5d:e6:e8,20.35,76.2,54,2
8895,2025-10-27 08:36:07,40:4c:ca:5e:09:2c,20.35,76.2,50,1
